dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,modified_func_names,bug_reveal_tests,patch_path,test_status,bug_fix_verdict,confirmed_bug_fix_for_rate,review_confidence,review_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,author_review_note,bug_fix_evidence
multi,pytorch_multi_full_0142_higher_order_ops_25d4d5107e1d,25d4d5107e1dbded7712a51a3454db2748ee37d5,e4fe811be88318bee8a31972158e8ad1cb5e08c4,Shape,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/tensor.py,def:LocalMapWrappedHigherOrderVariable._call_function;def:TensorVariable.method___setitem__;def:TensorVariable.synchronize_attributes,test/higher_order_ops/test_local_map.py::test_local_map_with_local_shapes_dynamo_tracing;test/higher_order_ops/test_local_map.py::test_local_map_with_local_shapes_hop_tracing,data/multi_func_160/patches/pytorch_multi_full_0142_higher_order_ops_25d4d5107e1d/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,many_numeric_literals,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/tensor.py,0.000,0.004,0.000,0.029,2,84,8.005,1946,1874,72,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/tensor.py']; add_seq=0.004; rem_seq=0.029; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=84; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0121_index_propagation_7e734e2d0835,7e734e2d0835c42b6af786badd383f947b2456ae,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing,data/multi_func_160/patches/pytorch_multi_full_0121_index_propagation_7e734e2d0835/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_inductor/index_propagation.py,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,0.000,0.064,0.125,0.333,7,20,25.092,6342,1506,4836,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/index_propagation.py']; gold_files=['torch/_inductor/index_propagation.py', 'torch/fx/experimental/symbolic_shapes.py']; add_seq=0.064; rem_seq=0.333; add_jaccard=0.000; rem_jaccard=0.125; patch_lines=7; gold_lines=20; risks=[]"
multi,pytorch_multi_full_0121_index_propagation_7e734e2d0835,7e734e2d0835c42b6af786badd383f947b2456ae,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing,data/multi_func_160/patches/pytorch_multi_full_0121_index_propagation_7e734e2d0835/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/index_propagation.py,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,0.000,0.114,0.000,0.036,2,20,19.741,1502,1422,80,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/index_propagation.py']; gold_files=['torch/_inductor/index_propagation.py', 'torch/fx/experimental/symbolic_shapes.py']; add_seq=0.114; rem_seq=0.036; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=20; risks=[]"
multi,pytorch_multi_full_0121_index_propagation_7e734e2d0835,7e734e2d0835c42b6af786badd383f947b2456ae,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,gpt,aider,search-replace-short-known-location-editregion,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_short_10000_remaining_from11_editregion,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing,data/multi_func_160/patches/pytorch_multi_full_0121_index_propagation_7e734e2d0835/gpt__aider__main__search-replace-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/index_propagation.py,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,0.000,0.114,0.000,0.036,2,20,19.068,1425,1345,80,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/index_propagation.py']; gold_files=['torch/_inductor/index_propagation.py', 'torch/fx/experimental/symbolic_shapes.py']; add_seq=0.114; rem_seq=0.036; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=20; risks=[]"
multi,pytorch_multi_full_0121_index_propagation_7e734e2d0835,7e734e2d0835c42b6af786badd383f947b2456ae,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing,data/multi_func_160/patches/pytorch_multi_full_0121_index_propagation_7e734e2d0835/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/index_propagation.py,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,0.000,0.106,0.125,0.333,2,20,19.572,1427,1356,71,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/index_propagation.py']; gold_files=['torch/_inductor/index_propagation.py', 'torch/fx/experimental/symbolic_shapes.py']; add_seq=0.106; rem_seq=0.333; add_jaccard=0.000; rem_jaccard=0.125; patch_lines=2; gold_lines=20; risks=[]"
multi,pytorch_multi_full_0121_index_propagation_7e734e2d0835,7e734e2d0835c42b6af786badd383f947b2456ae,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing,data/multi_func_160/patches/pytorch_multi_full_0121_index_propagation_7e734e2d0835/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/index_propagation.py,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,0.000,0.114,0.000,0.036,2,20,19.205,1431,1341,90,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/index_propagation.py']; gold_files=['torch/_inductor/index_propagation.py', 'torch/fx/experimental/symbolic_shapes.py']; add_seq=0.114; rem_seq=0.036; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=20; risks=[]"
multi,pytorch_multi_full_0122_convert_frame_f14247d5aa07,f14247d5aa0714d7cb63ed6961999a0b15ce8f23,1e1f0ceb40bd32733e0c189e02a6e71d7fb16dc1,Logic,gpt,aider,search-replace-short-known-location-editregion,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_short_10000_remaining_from11_editregion,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,def:InliningInstructionTranslator.STORE_DEREF;def:InstructionTranslator.__init__;def:UserFunctionVariable.bind_args;def:_compile;def:_compile.transform,test/dynamo/test_misc.py::test_closure_write_across_functions;test/dynamo/test_misc.py::test_top_package_import,data/multi_func_160/patches/pytorch_multi_full_0122_convert_frame_f14247d5aa07/gpt__aider__main__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,0.000,0.085,0.385,0.596,10,28,11.241,1918,1695,223,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/convert_frame.py', 'torch/_dynamo/symbolic_convert.py', 'torch/_dynamo/variables/functions.py']; gold_files=['torch/_dynamo/convert_frame.py', 'torch/_dynamo/symbolic_convert.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.085; rem_seq=0.596; add_jaccard=0.000; rem_jaccard=0.385; patch_lines=10; gold_lines=28; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0122_convert_frame_f14247d5aa07,f14247d5aa0714d7cb63ed6961999a0b15ce8f23,1e1f0ceb40bd32733e0c189e02a6e71d7fb16dc1,Logic,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,def:InliningInstructionTranslator.STORE_DEREF;def:InstructionTranslator.__init__;def:UserFunctionVariable.bind_args;def:_compile;def:_compile.transform,test/dynamo/test_misc.py::test_closure_write_across_functions;test/dynamo/test_misc.py::test_top_package_import,data/multi_func_160/patches/pytorch_multi_full_0122_convert_frame_f14247d5aa07/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,torch/_dynamo/convert_frame.py;torch/_dynamo/symbolic_convert.py;torch/_dynamo/variables/functions.py,0.000,0.089,0.308,0.506,8,28,10.702,1946,1706,240,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/convert_frame.py', 'torch/_dynamo/symbolic_convert.py', 'torch/_dynamo/variables/functions.py']; gold_files=['torch/_dynamo/convert_frame.py', 'torch/_dynamo/symbolic_convert.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.089; rem_seq=0.506; add_jaccard=0.000; rem_jaccard=0.308; patch_lines=8; gold_lines=28; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0129__meta_registrations_31e59766e7e7,31e59766e7e7b51e8dddd4a6967891ac01f4d37b,179ecab7e75a32435705b51e257077a13796d9fe,Shape,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,def:_calculate_scale;def:meta__flash_attention_forward,test/test_nestedtensor.py::test_sdpa_compile,data/multi_func_160/patches/pytorch_multi_full_0129__meta_registrations_31e59766e7e7/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_meta_registrations.py,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,0.000,0.146,0.286,0.441,4,13,8.436,4815,1771,3044,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_meta_registrations.py']; gold_files=['torch/_meta_registrations.py', 'torch/nested/_internal/sdpa.py']; add_seq=0.146; rem_seq=0.441; add_jaccard=0.000; rem_jaccard=0.286; patch_lines=4; gold_lines=13; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0132__meta_registrations_31e59766e7e7,31e59766e7e7b51e8dddd4a6967891ac01f4d37b,179ecab7e75a32435705b51e257077a13796d9fe,Shape,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,def:_calculate_scale;def:meta__flash_attention_forward,test/test_nestedtensor.py::test_sdpa_compile,data/multi_func_160/patches/pytorch_multi_full_0132__meta_registrations_31e59766e7e7/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/_meta_registrations.py,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,0.000,0.039,0.714,0.759,17,13,5.719,9069,1780,7289,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_meta_registrations.py']; gold_files=['torch/_meta_registrations.py', 'torch/nested/_internal/sdpa.py']; add_seq=0.039; rem_seq=0.759; add_jaccard=0.000; rem_jaccard=0.714; patch_lines=17; gold_lines=13; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0158__meta_registrations_31e59766e7e7,31e59766e7e7b51e8dddd4a6967891ac01f4d37b,179ecab7e75a32435705b51e257077a13796d9fe,Shape,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,def:_calculate_scale;def:meta__flash_attention_forward,test/test_nestedtensor.py::test_sdpa_compile,data/multi_func_160/patches/pytorch_multi_full_0158__meta_registrations_31e59766e7e7/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,0.000,0.318,0.286,0.650,4,13,5.848,1801,1681,120,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_meta_registrations.py', 'torch/nested/_internal/sdpa.py']; gold_files=['torch/_meta_registrations.py', 'torch/nested/_internal/sdpa.py']; add_seq=0.318; rem_seq=0.650; add_jaccard=0.000; rem_jaccard=0.286; patch_lines=4; gold_lines=13; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0006_ir_a7322a9205d6,a7322a9205d618569ce84aefa6b491488c09d4f4,cb8f30561c85e67d287c9a6051a448a4b46d3189,Logic,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/ir.py;torch/_inductor/scheduler.py,def:FusedSchedulerNode.fuse;def:MultiOutput.get_read_writes;def:MultiOutput.get_read_writes.dummy;def:Scheduler.score_fusion_memory;def:Scheduler.score_fusion_memory._match;def:Scheduler.speedup_by_fusion,test/inductor/test_cpu_select_algorithm.py::test_grouped_linear_epilogue,data/multi_func_160/patches/pytorch_multi_full_0006_ir_a7322a9205d6/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/scheduler.py,torch/_inductor/ir.py;torch/_inductor/scheduler.py,0.000,0.032,0.087,0.160,6,64,23.647,10223,1866,8357,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/scheduler.py']; gold_files=['torch/_inductor/ir.py', 'torch/_inductor/scheduler.py']; add_seq=0.032; rem_seq=0.160; add_jaccard=0.000; rem_jaccard=0.087; patch_lines=6; gold_lines=64; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0009_ir_a7322a9205d6,a7322a9205d618569ce84aefa6b491488c09d4f4,cb8f30561c85e67d287c9a6051a448a4b46d3189,Logic,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/ir.py;torch/_inductor/scheduler.py,def:FusedSchedulerNode.fuse;def:MultiOutput.get_read_writes;def:MultiOutput.get_read_writes.dummy;def:Scheduler.score_fusion_memory;def:Scheduler.score_fusion_memory._match;def:Scheduler.speedup_by_fusion,test/inductor/test_cpu_select_algorithm.py::test_grouped_linear_epilogue,data/multi_func_160/patches/pytorch_multi_full_0009_ir_a7322a9205d6/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/scheduler.py,torch/_inductor/ir.py;torch/_inductor/scheduler.py,0.000,0.074,0.565,0.632,25,64,14.121,11828,1875,9953,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/scheduler.py']; gold_files=['torch/_inductor/ir.py', 'torch/_inductor/scheduler.py']; add_seq=0.074; rem_seq=0.632; add_jaccard=0.000; rem_jaccard=0.565; patch_lines=25; gold_lines=64; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0009_ir_a7322a9205d6,a7322a9205d618569ce84aefa6b491488c09d4f4,cb8f30561c85e67d287c9a6051a448a4b46d3189,Logic,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_first10_editregion,torch/_inductor/ir.py;torch/_inductor/scheduler.py,def:FusedSchedulerNode.fuse;def:MultiOutput.get_read_writes;def:MultiOutput.get_read_writes.dummy;def:Scheduler.score_fusion_memory;def:Scheduler.score_fusion_memory._match;def:Scheduler.speedup_by_fusion,test/inductor/test_cpu_select_algorithm.py::test_grouped_linear_epilogue,data/multi_func_160/patches/pytorch_multi_full_0009_ir_a7322a9205d6/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/scheduler.py,torch/_inductor/ir.py;torch/_inductor/scheduler.py,0.000,0.052,0.043,0.135,2,64,13.933,1893,1841,52,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/scheduler.py']; gold_files=['torch/_inductor/ir.py', 'torch/_inductor/scheduler.py']; add_seq=0.052; rem_seq=0.135; add_jaccard=0.000; rem_jaccard=0.043; patch_lines=2; gold_lines=64; risks=[]"
